Date,Value
30/03/2013,92.19
31/03/2013,93.03
01/04/2013,104.0
02/04/2013,117.98
03/04/2013,135.0
04/04/2013,132.12
05/04/2013,142.32
06/04/2013,142.63
07/04/2013,162.3
08/04/2013,187.5
09/04/2013,230.0
10/04/2013,165.0
11/04/2013,124.9
12/04/2013,117.0
13/04/2013,93.0
14/04/2013,90.0
15/04/2013,82.39
16/04/2013,68.36
17/04/2013,93.07
18/04/2013,109.01
19/04/2013,118.48
20/04/2013,126.62
21/04/2013,119.2
22/04/2013,127.4
23/04/2013,143.48
24/04/2013,154.2
25/04/2013,141.71
26/04/2013,136.9
27/04/2013,128.0
28/04/2013,134.44
29/04/2013,144.0
30/04/2013,139.23
01/05/2013,116.38
02/05/2013,106.25
03/05/2013,98.1
04/05/2013,112.9
05/05/2013,115.98
06/05/2013,112.25
07/05/2013,109.6
08/05/2013,113.2
09/05/2013,112.8
10/05/2013,117.7
11/05/2013,115.64
12/05/2013,114.82
13/05/2013,117.98
14/05/2013,111.4
15/05/2013,114.22
16/05/2013,118.21
17/05/2013,123.5
18/05/2013,123.21
19/05/2013,122.5
20/05/2013,122.02
21/05/2013,122.89
22/05/2013,123.8
23/05/2013,126.3
24/05/2013,133.1
25/05/2013,131.99
26/05/2013,133.5
27/05/2013,129.77
28/05/2013,129.0
29/05/2013,132.25
30/05/2013,128.8
31/05/2013,128.82
01/06/2013,129.3
02/06/2013,122.5
03/06/2013,120.74
04/06/2013,121.4
05/06/2013,121.9
06/06/2013,118.97
07/06/2013,111.0
08/06/2013,107.89
09/06/2013,100.44
10/06/2013,106.35
11/06/2013,109.0
12/06/2013,108.78
13/06/2013,103.95
14/06/2013,100.0
15/06/2013,99.8
16/06/2013,99.9
17/06/2013,101.95
18/06/2013,107.35
19/06/2013,108.25
20/06/2013,111.29
21/06/2013,109.5
22/06/2013,108.2
23/06/2013,107.9
24/06/2013,102.09
25/06/2013,103.33
26/06/2013,104.0
27/06/2013,101.74
28/06/2013,94.66
29/06/2013,95.0
30/06/2013,97.51
01/07/2013,84.61
02/07/2013,87.66
03/07/2013,76.89
04/07/2013,77.68
05/07/2013,66.34
06/07/2013,66.86
07/07/2013,72.51
08/07/2013,74.56
09/07/2013,74.22
10/07/2013,84.52
11/07/2013,91.22
12/07/2013,88.46
13/07/2013,91.39
14/07/2013,90.37
15/07/2013,93.14
16/07/2013,92.74
17/07/2013,90.54
18/07/2013,85.43
19/07/2013,85.78
20/07/2013,85.67
21/07/2013,85.47
22/07/2013,86.09
23/07/2013,86.94
24/07/2013,87.46
25/07/2013,89.41
26/07/2013,90.63
27/07/2013,89.1
28/07/2013,92.1
29/07/2013,93.3
30/07/2013,96.31
31/07/2013,97.92
01/08/2013,96.42
02/08/2013,97.24
03/08/2013,96.66
04/08/2013,96.6
05/08/2013,96.92
06/08/2013,97.13
07/08/2013,96.92
08/08/2013,94.78
09/08/2013,93.36
10/08/2013,93.29
11/08/2013,94.16
12/08/2013,95.08
13/08/2013,97.9
14/08/2013,97.96
15/08/2013,97.54
16/08/2013,98.33
17/08/2013,99.56
18/08/2013,98.84
19/08/2013,102.3
20/08/2013,105.01
21/08/2013,111.44
22/08/2013,109.73
23/08/2013,107.55
24/08/2013,108.69
25/08/2013,111.8
26/08/2013,112.23
27/08/2013,117.45
28/08/2013,117.59
29/08/2013,117.52
30/08/2013,123.23
31/08/2013,129.46
01/09/2013,128.26
02/09/2013,127.36
03/09/2013,127.59
04/09/2013,120.57
05/09/2013,120.53
06/09/2013,116.32
07/09/2013,119.05
08/09/2013,116.6
09/09/2013,120.02
10/09/2013,121.46
11/09/2013,125.45
12/09/2013,125.76
13/09/2013,126.51
14/09/2013,124.08
15/09/2013,124.58
16/09/2013,125.06
17/09/2013,125.97
18/09/2013,126.3
19/09/2013,124.19
20/09/2013,122.9
21/09/2013,122.64
22/09/2013,122.65
23/09/2013,122.22
24/09/2013,122.54
25/09/2013,123.42
26/09/2013,123.48
27/09/2013,123.5
28/09/2013,124.75
29/09/2013,125.18
30/09/2013,123.1
01/10/2013,125.49
02/10/2013,99.81
03/10/2013,116.82
04/10/2013,121.29
05/10/2013,121.14
06/10/2013,121.68
07/10/2013,123.24
08/10/2013,124.32
09/10/2013,125.84
10/10/2013,125.7
11/10/2013,125.51
12/10/2013,126.52
13/10/2013,130.42
14/10/2013,133.04
15/10/2013,138.64
16/10/2013,137.42
17/10/2013,142.74
18/10/2013,149.59
19/10/2013,159.81
20/10/2013,163.06
21/10/2013,174.18
22/10/2013,183.86
23/10/2013,200.62
24/10/2013,183.15
25/10/2013,178.12
26/10/2013,175.9
27/10/2013,185.69
28/10/2013,187.87
29/10/2013,198.19
30/10/2013,194.55
31/10/2013,198.23
01/11/2013,198.51
02/11/2013,200.85
03/11/2013,207.63
04/11/2013,225.2
05/11/2013,239.29
06/11/2013,253.69
07/11/2013,283.3
08/11/2013,323.77
09/11/2013,336.14
10/11/2013,311.9
11/11/2013,332.63
12/11/2013,349.34
13/11/2013,393.28
14/11/2013,410.72
15/11/2013,409.17
16/11/2013,428.82
17/11/2013,476.3
18/11/2013,674.38
19/11/2013,541.83
20/11/2013,572.67
21/11/2013,695.87
22/11/2013,747.48
23/11/2013,776.7
24/11/2013,751.38
25/11/2013,778.68
26/11/2013,899.2
27/11/2013,948.41
28/11/2013,1037.76
29/11/2013,1120.4
30/11/2013,1124.76
01/12/2013,946.92
02/12/2013,1038.35
03/12/2013,1068.67
04/12/2013,1147.25
05/12/2013,1042.03
06/12/2013,834.03
07/12/2013,694.47
08/12/2013,795.4
09/12/2013,898.02
10/12/2013,990.0
11/12/2013,883.26
12/12/2013,875.75
13/12/2013,898.21
14/12/2013,867.5
15/12/2013,879.47
16/12/2013,712.51
17/12/2013,683.84
18/12/2013,522.23
19/12/2013,698.45
20/12/2013,622.84
21/12/2013,608.96
22/12/2013,617.82
23/12/2013,673.17
24/12/2013,667.62
25/12/2013,687.36
26/12/2013,765.21
27/12/2013,746.72
28/12/2013,730.47
29/12/2013,745.07
30/12/2013,754.76
31/12/2013,757.5
01/01/2014,770.44
02/01/2014,808.05
03/01/2014,830.02
04/01/2014,858.98
05/01/2014,940.1
06/01/2014,951.39
07/01/2014,810.58
08/01/2014,859.95
09/01/2014,860.9
10/01/2014,884.67
11/01/2014,930.9
12/01/2014,873.26
13/01/2014,857.96
14/01/2014,851.83
15/01/2014,874.71
16/01/2014,847.37
17/01/2014,828.22
18/01/2014,843.76
19/01/2014,878.68
20/01/2014,871.05
21/01/2014,874.29
22/01/2014,863.95
23/01/2014,854.35
24/01/2014,825.12
25/01/2014,861.85
26/01/2014,880.15
27/01/2014,814.53
28/01/2014,833.94
29/01/2014,837.51
30/01/2014,845.85
31/01/2014,848.29
01/02/2014,853.02
02/02/2014,854.38
03/02/2014,846.9
04/02/2014,842.01
05/02/2014,820.87
06/02/2014,783.62
07/02/2014,703.57
08/02/2014,676.91
09/02/2014,681.94
10/02/2014,679.73
11/02/2014,669.44
12/02/2014,648.38
13/02/2014,598.41
14/02/2014,656.61
15/02/2014,645.43
16/02/2014,610.65
17/02/2014,621.49
18/02/2014,621.22
19/02/2014,617.71
20/02/2014,552.21
21/02/2014,569.04
22/02/2014,604.75
23/02/2014,604.58
24/02/2014,545.32
25/02/2014,534.71
26/02/2014,577.09
27/02/2014,576.7
28/02/2014,543.93
01/03/2014,563.74
02/03/2014,560.3
03/03/2014,661.12
04/03/2014,663.6
05/03/2014,661.79
06/03/2014,658.72
07/03/2014,625.83
08/03/2014,615.24
09/03/2014,633.18
10/03/2014,625.83
11/03/2014,628.95
12/03/2014,631.39
13/03/2014,638.16
14/03/2014,626.71
15/03/2014,633.67
16/03/2014,630.72
17/03/2014,621.22
18/03/2014,613.63
19/03/2014,608.82
20/03/2014,586.59
21/03/2014,570.77
22/03/2014,564.42
23/03/2014,561.35
24/03/2014,586.27
25/03/2014,582.28
26/03/2014,579.07
27/03/2014,478.16
28/03/2014,502.44
29/03/2014,493.18
30/03/2014,461.87
31/03/2014,458.5
01/04/2014,478.72
02/04/2014,437.52
03/04/2014,447.08
04/04/2014,448.88
05/04/2014,464.83
06/04/2014,460.7
07/04/2014,446.22
08/04/2014,450.46
09/04/2014,440.2
10/04/2014,360.84
11/04/2014,420.06
12/04/2014,420.66
13/04/2014,414.95
14/04/2014,457.63
15/04/2014,520.12
16/04/2014,529.16
17/04/2014,494.4
18/04/2014,478.23
19/04/2014,501.55
20/04/2014,497.32
21/04/2014,493.09
22/04/2014,484.43
23/04/2014,486.93
24/04/2014,500.26
25/04/2014,459.61
26/04/2014,456.14
27/04/2014,429.65
28/04/2014,437.06
29/04/2014,444.25
30/04/2014,445.87
01/05/2014,456.27
02/05/2014,446.64
03/05/2014,436.94
04/05/2014,434.06
05/05/2014,429.72
06/05/2014,426.99
07/05/2014,436.96
08/05/2014,435.34
09/05/2014,448.24
10/05/2014,452.71
11/05/2014,436.54
12/05/2014,438.43
13/05/2014,437.41
14/05/2014,441.75
15/05/2014,444.32
16/05/2014,445.01
17/05/2014,446.36
18/05/2014,444.81
19/05/2014,444.31
20/05/2014,485.83
21/05/2014,489.16
22/05/2014,526.06
23/05/2014,519.04
24/05/2014,525.63
25/05/2014,570.1
26/05/2014,581.83
27/05/2014,569.63
28/05/2014,574.45
29/05/2014,565.51
30/05/2014,616.47
31/05/2014,623.26
01/06/2014,629.02
02/06/2014,658.79
03/06/2014,665.73
04/06/2014,636.78
05/06/2014,656.06
06/06/2014,645.56
07/06/2014,652.71
08/06/2014,653.64
09/06/2014,645.34
10/06/2014,649.81
11/06/2014,627.91
12/06/2014,581.8
13/06/2014,597.43
14/06/2014,571.69
15/06/2014,591.97
16/06/2014,588.06
17/06/2014,607.34
18/06/2014,604.88
19/06/2014,592.26
20/06/2014,588.52
21/06/2014,591.03
22/06/2014,598.88
23/06/2014,587.46
24/06/2014,575.07
25/06/2014,562.13
26/06/2014,579.38
27/06/2014,600.86
28/06/2014,591.99
29/06/2014,598.6
30/06/2014,639.36
01/07/2014,635.59
02/07/2014,647.34
03/07/2014,640.69
04/07/2014,626.96
05/07/2014,628.33
06/07/2014,631.71
07/07/2014,617.99
08/07/2014,620.22
09/07/2014,620.55
10/07/2014,615.11
11/07/2014,631.18
12/07/2014,634.48
13/07/2014,627.58
14/07/2014,618.38
15/07/2014,619.36
16/07/2014,615.2
17/07/2014,622.62
18/07/2014,628.22
19/07/2014,625.8
20/07/2014,621.37
21/07/2014,620.01
22/07/2014,618.81
23/07/2014,617.93
24/07/2014,600.01
25/07/2014,599.93
26/07/2014,593.85
27/07/2014,590.95
28/07/2014,584.69
29/07/2014,582.2
30/07/2014,564.37
31/07/2014,581.35
01/08/2014,595.08
02/08/2014,587.29
03/08/2014,585.51
04/08/2014,586.76
05/08/2014,583.11
06/08/2014,583.04
07/08/2014,587.4
08/08/2014,590.53
09/08/2014,588.1
10/08/2014,589.45
11/08/2014,573.31
12/08/2014,568.21
13/08/2014,544.57
14/08/2014,508.55
15/08/2014,496.62
16/08/2014,519.83
17/08/2014,492.95
18/08/2014,460.67
19/08/2014,486.74
20/08/2014,511.93
21/08/2014,516.16
22/08/2014,513.94
23/08/2014,497.22
24/08/2014,508.57
25/08/2014,501.63
26/08/2014,513.47
27/08/2014,510.43
28/08/2014,507.02
29/08/2014,508.42
30/08/2014,501.2
31/08/2014,478.07
01/09/2014,474.13
02/09/2014,475.32
03/09/2014,474.54
04/09/2014,489.09
05/09/2014,480.5
06/09/2014,482.24
07/09/2014,479.48
08/09/2014,472.15
09/09/2014,471.56
10/09/2014,477.53
11/09/2014,476.33
12/09/2014,473.83
13/09/2014,477.09
14/09/2014,474.72
15/09/2014,471.36
16/09/2014,463.74
17/09/2014,454.91
18/09/2014,421.46
19/09/2014,391.94
20/09/2014,406.82
21/09/2014,396.57
22/09/2014,398.89
23/09/2014,435.38
24/09/2014,422.3
25/09/2014,408.8
26/09/2014,401.92
27/09/2014,398.36
28/09/2014,376.2
29/09/2014,374.73
30/09/2014,386.27
01/10/2014,381.33
02/10/2014,371.99
03/10/2014,356.56
04/10/2014,325.49
05/10/2014,319.64
06/10/2014,328.46
07/10/2014,334.09
08/10/2014,352.79
09/10/2014,363.78
10/10/2014,358.69
11/10/2014,359.2
12/10/2014,376.19
13/10/2014,388.38
14/10/2014,398.71
15/10/2014,391.84
16/10/2014,380.08
17/10/2014,380.42
18/10/2014,388.96
19/10/2014,386.59
20/10/2014,379.37
21/10/2014,382.38
22/10/2014,379.1
23/10/2014,355.86
24/10/2014,355.17
25/10/2014,346.11
26/10/2014,351.54
27/10/2014,348.96
28/10/2014,351.9
29/10/2014,333.38
30/10/2014,343.78
31/10/2014,336.8
01/11/2014,325.39
02/11/2014,323.74
03/11/2014,324.23
04/11/2014,328.28
05/11/2014,337.14
06/11/2014,348.24
07/11/2014,341.08
08/11/2014,344.03
09/11/2014,363.31
10/11/2014,365.29
11/11/2014,366.99
12/11/2014,427.24
13/11/2014,417.15
14/11/2014,398.43
15/11/2014,375.13
16/11/2014,388.55
17/11/2014,385.86
18/11/2014,372.38
19/11/2014,377.24
20/11/2014,356.14
21/11/2014,348.86
22/11/2014,352.04
23/11/2014,366.77
24/11/2014,375.24
25/11/2014,375.72
26/11/2014,368.51
27/11/2014,369.14
28/11/2014,375.85
29/11/2014,375.22
30/11/2014,377.09
01/12/2014,378.64
02/12/2014,381.54
03/12/2014,374.97
04/12/2014,369.16
05/12/2014,376.04
06/12/2014,374.02
07/12/2014,374.26
08/12/2014,360.94
09/12/2014,351.27
10/12/2014,344.62
11/12/2014,347.13
12/12/2014,350.94
13/12/2014,347.47
14/12/2014,351.14
15/12/2014,345.1
16/12/2014,326.08
17/12/2014,319.17
18/12/2014,310.75
19/12/2014,317.01
20/12/2014,329.57
21/12/2014,319.24
22/12/2014,330.67
23/12/2014,334.05
24/12/2014,321.88
25/12/2014,318.61
26/12/2014,327.16
27/12/2014,315.17
28/12/2014,316.8
29/12/2014,312.44
30/12/2014,309.87
31/12/2014,319.7
01/01/2015,313.92
02/01/2015,314.59
03/01/2015,279.85
04/01/2015,263.63
05/01/2015,272.95
06/01/2015,285.58
07/01/2015,294.88
08/01/2015,283.25
09/01/2015,288.84
10/01/2015,274.07
11/01/2015,265.37
12/01/2015,267.09
13/01/2015,226.98
14/01/2015,177.28
15/01/2015,210.46
16/01/2015,207.22
17/01/2015,199.62
18/01/2015,209.93
19/01/2015,213.98
20/01/2015,210.48
21/01/2015,225.98
22/01/2015,232.66
23/01/2015,232.97
24/01/2015,247.99
25/01/2015,254.51
26/01/2015,271.95
27/01/2015,262.06
28/01/2015,233.21
29/01/2015,232.4
30/01/2015,226.5
31/01/2015,216.91
01/02/2015,226.4
02/02/2015,237.54
03/02/2015,226.96
04/02/2015,226.73
05/02/2015,216.77
06/02/2015,222.48
07/02/2015,227.33
08/02/2015,222.87
09/02/2015,220.17
10/02/2015,220.08
11/02/2015,219.49
12/02/2015,221.85
13/02/2015,235.79
14/02/2015,257.47
15/02/2015,234.33
16/02/2015,233.56
17/02/2015,243.6
18/02/2015,236.21
19/02/2015,239.84
20/02/2015,243.78
21/02/2015,244.26
22/02/2015,235.53
23/02/2015,238.08
24/02/2015,238.76
25/02/2015,237.25
26/02/2015,236.1
27/02/2015,252.51
28/02/2015,253.53
01/03/2015,258.74
02/03/2015,271.35
03/03/2015,281.45
04/03/2015,271.92
05/03/2015,274.86
06/03/2015,272.21
07/03/2015,275.89
08/03/2015,274.48
09/03/2015,288.52
10/03/2015,290.51
11/03/2015,295.83
12/03/2015,293.87
13/03/2015,284.28
14/03/2015,281.36
15/03/2015,285.34
16/03/2015,290.38
17/03/2015,284.46
18/03/2015,255.37
19/03/2015,259.74
20/03/2015,260.84
21/03/2015,259.62
22/03/2015,267.8
23/03/2015,265.94
24/03/2015,245.44
25/03/2015,246.13
26/03/2015,247.65
27/03/2015,246.58
28/03/2015,252.25
29/03/2015,242.02
30/03/2015,246.85
31/03/2015,243.39
01/04/2015,246.55
02/04/2015,252.26
03/04/2015,253.54
04/04/2015,253.12
05/04/2015,259.95
06/04/2015,254.52
07/04/2015,252.8
08/04/2015,244.36
09/04/2015,243.26
10/04/2015,235.22
11/04/2015,236.12
12/04/2015,235.64
13/04/2015,223.41
14/04/2015,218.27
15/04/2015,223.57
16/04/2015,228.11
17/04/2015,222.23
18/04/2015,222.84
19/04/2015,221.69
20/04/2015,224.31
21/04/2015,235.82
22/04/2015,233.92
23/04/2015,235.56
24/04/2015,230.79
25/04/2015,225.85
26/04/2015,218.82
27/04/2015,228.5
28/04/2015,225.68
29/04/2015,225.98
30/04/2015,236.57
01/05/2015,232.12
02/05/2015,234.9
03/05/2015,240.12
04/05/2015,238.77
05/05/2015,236.55
06/05/2015,230.05
07/05/2015,237.78
08/05/2015,243.39
09/05/2015,240.48
10/05/2015,239.63
11/05/2015,241.85
12/05/2015,240.99
13/05/2015,235.8
14/05/2015,236.74
15/05/2015,237.31
16/05/2015,235.73
17/05/2015,236.1
18/05/2015,232.87
19/05/2015,231.94
20/05/2015,234.25
21/05/2015,235.3
22/05/2015,240.52
23/05/2015,239.03
24/05/2015,241.19
25/05/2015,237.49
26/05/2015,237.33
27/05/2015,237.18
28/05/2015,237.47
29/05/2015,237.1
30/05/2015,233.29
31/05/2015,230.0
01/06/2015,223.31
02/06/2015,225.75
03/06/2015,225.65
04/06/2015,224.37
05/06/2015,225.04
06/06/2015,225.68
07/06/2015,223.39
08/06/2015,228.65
09/06/2015,229.33
10/06/2015,228.95
11/06/2015,230.02
12/06/2015,230.2
13/06/2015,232.75
14/06/2015,233.85
15/06/2015,237.31
16/06/2015,250.9
17/06/2015,249.17
18/06/2015,248.87
19/06/2015,243.55
20/06/2015,245.26
21/06/2015,244.01
22/06/2015,246.77
23/06/2015,243.99
24/06/2015,240.22
25/06/2015,242.42
26/06/2015,242.64
27/06/2015,250.71
28/06/2015,248.07
29/06/2015,256.49
30/06/2015,262.48
01/07/2015,257.66
02/07/2015,254.35
03/07/2015,255.6
04/07/2015,260.35
05/07/2015,271.02
06/07/2015,268.49
07/07/2015,264.96
08/07/2015,269.65
09/07/2015,268.11
10/07/2015,283.88
11/07/2015,291.69
12/07/2015,309.98
13/07/2015,290.88
14/07/2015,286.19
15/07/2015,283.82
16/07/2015,277.83
17/07/2015,278.49
18/07/2015,274.49
19/07/2015,272.49
20/07/2015,278.41
21/07/2015,275.1
22/07/2015,276.62
23/07/2015,275.63
24/07/2015,287.97
25/07/2015,288.13
26/07/2015,291.64
27/07/2015,292.73
28/07/2015,293.79
29/07/2015,288.77
30/07/2015,287.29
31/07/2015,283.94
01/08/2015,280.04
02/08/2015,281.65
03/08/2015,280.48
04/08/2015,284.5
05/08/2015,281.38
06/08/2015,278.25
07/08/2015,279.03
08/08/2015,260.2
09/08/2015,264.44
10/08/2015,263.76
11/08/2015,270.92
12/08/2015,265.64
13/08/2015,263.34
14/08/2015,264.87
15/08/2015,260.73
16/08/2015,257.67
17/08/2015,256.98
18/08/2015,219.0
19/08/2015,225.39
20/08/2015,234.69
21/08/2015,231.94
22/08/2015,229.74
23/08/2015,227.59
24/08/2015,209.13
25/08/2015,221.71
26/08/2015,225.38
27/08/2015,224.26
28/08/2015,230.98
29/08/2015,229.76
30/08/2015,228.61
31/08/2015,230.02
01/09/2015,227.35
02/09/2015,228.86
03/09/2015,226.76
04/09/2015,230.09
05/09/2015,234.68
06/09/2015,239.44
07/09/2015,240.02
08/09/2015,243.55
09/09/2015,238.29
10/09/2015,238.59
11/09/2015,240.08
12/09/2015,234.82
13/09/2015,230.33
14/09/2015,230.24
15/09/2015,229.92
16/09/2015,228.8
17/09/2015,232.79
18/09/2015,232.72
19/09/2015,231.24
20/09/2015,230.86
21/09/2015,226.61
22/09/2015,230.52
23/09/2015,229.96
24/09/2015,234.28
25/09/2015,234.84
26/09/2015,234.21
27/09/2015,232.85
28/09/2015,239.34
29/09/2015,236.62
30/09/2015,236.25
01/10/2015,237.57
02/10/2015,237.4
03/10/2015,239.09
04/10/2015,238.69
05/10/2015,240.59
06/10/2015,246.42
07/10/2015,243.27
08/10/2015,242.69
09/10/2015,244.32
10/10/2015,245.33
11/10/2015,247.53
12/10/2015,245.59
13/10/2015,249.94
14/10/2015,252.59
15/10/2015,254.81
16/10/2015,262.94
17/10/2015,271.2
18/10/2015,262.9
19/10/2015,264.42
20/10/2015,270.22
21/10/2015,267.33
22/10/2015,274.41
23/10/2015,277.46
24/10/2015,282.66
25/10/2015,283.07
26/10/2015,286.13
27/10/2015,294.4
28/10/2015,303.89
29/10/2015,313.59
30/10/2015,326.0
31/10/2015,312.43
01/11/2015,325.08
02/11/2015,359.35
03/11/2015,400.71
04/11/2015,408.74
05/11/2015,387.51
06/11/2015,374.95
07/11/2015,384.8
08/11/2015,373.49
09/11/2015,380.04
10/11/2015,337.93
11/11/2015,312.58
12/11/2015,336.86
13/11/2015,337.29
14/11/2015,333.55
15/11/2015,319.93
16/11/2015,331.59
17/11/2015,335.77
18/11/2015,334.97
19/11/2015,326.32
20/11/2015,321.99
21/11/2015,327.17
22/11/2015,324.34
23/11/2015,323.26
24/11/2015,320.16
25/11/2015,328.98
26/11/2015,353.3
27/11/2015,358.18
28/11/2015,357.66
29/11/2015,371.86
30/11/2015,376.91
01/12/2015,362.73
02/12/2015,359.43
03/12/2015,361.31
04/12/2015,363.48
05/12/2015,388.86
06/12/2015,388.46
07/12/2015,395.86
08/12/2015,418.14
09/12/2015,418.04
10/12/2015,415.25
11/12/2015,453.9
12/12/2015,435.9
13/12/2015,433.54
14/12/2015,443.84
15/12/2015,465.5
16/12/2015,455.38
17/12/2015,455.99
18/12/2015,463.84
19/12/2015,462.23
20/12/2015,442.5
21/12/2015,437.76
22/12/2015,435.5
23/12/2015,442.84
24/12/2015,454.85
25/12/2015,455.31
26/12/2015,417.22
27/12/2015,422.52
28/12/2015,421.26
29/12/2015,432.62
30/12/2015,426.14
31/12/2015,430.05
01/01/2016,434.46
02/01/2016,433.59
03/01/2016,430.36
04/01/2016,433.49
05/01/2016,432.25
06/01/2016,429.46
07/01/2016,458.28
08/01/2016,453.37
09/01/2016,449.14
10/01/2016,448.96
11/01/2016,448.38
12/01/2016,432.88
13/01/2016,432.04
14/01/2016,429.73
15/01/2016,358.77
16/01/2016,387.66
17/01/2016,380.21
18/01/2016,385.84
19/01/2016,377.74
20/01/2016,418.74
21/01/2016,409.94
22/01/2016,381.76
23/01/2016,386.19
24/01/2016,402.61
25/01/2016,390.66
26/01/2016,391.43
27/01/2016,394.63
28/01/2016,379.38
29/01/2016,378.2
30/01/2016,376.94
31/01/2016,367.14
01/02/2016,371.25
02/02/2016,372.88
03/02/2016,368.93
04/02/2016,388.61
05/02/2016,385.34
06/02/2016,375.4
07/02/2016,375.28
08/02/2016,371.1
09/02/2016,373.32
10/02/2016,379.96
11/02/2016,377.72
12/02/2016,383.13
13/02/2016,392.18
14/02/2016,406.74
15/02/2016,399.48
16/02/2016,407.36
17/02/2016,415.56
18/02/2016,421.64
19/02/2016,420.33
20/02/2016,436.52
21/02/2016,438.98
22/02/2016,438.07
23/02/2016,419.98
24/02/2016,424.36
25/02/2016,423.52
26/02/2016,432.06
27/02/2016,432.14
28/02/2016,432.64
29/02/2016,436.61
01/03/2016,433.64
02/03/2016,421.6
03/03/2016,419.47
04/03/2016,407.98
05/03/2016,397.83
06/03/2016,404.55
07/03/2016,412.98
08/03/2016,411.76
09/03/2016,412.62
10/03/2016,416.16
11/03/2016,419.89
12/03/2016,410.13
13/03/2016,412.29
14/03/2016,415.09
15/03/2016,415.38
16/03/2016,416.25
17/03/2016,418.45
18/03/2016,408.04
19/03/2016,408.52
20/03/2016,410.75
21/03/2016,411.42
22/03/2016,416.93
23/03/2016,417.39
24/03/2016,414.34
25/03/2016,415.69
26/03/2016,416.73
27/03/2016,425.38
28/03/2016,422.76
29/03/2016,415.55
30/03/2016,412.69
31/03/2016,415.16
01/04/2016,417.01
02/04/2016,419.69
03/04/2016,419.38
04/04/2016,419.42
05/04/2016,422.65
06/04/2016,421.7
07/04/2016,421.2
08/04/2016,418.09
09/04/2016,418.42
10/04/2016,421.11
11/04/2016,422.99
12/04/2016,425.99
13/04/2016,424.4
14/04/2016,425.11
15/04/2016,429.98
16/04/2016,430.84
17/04/2016,427.86
18/04/2016,429.05
19/04/2016,436.1
20/04/2016,442.16
21/04/2016,451.1
22/04/2016,447.64
23/04/2016,452.58
24/04/2016,460.33
25/04/2016,462.51
26/04/2016,467.8
27/04/2016,445.01
28/04/2016,449.86
29/04/2016,456.35
30/04/2016,449.33
01/05/2016,453.04
02/05/2016,444.51
03/05/2016,450.27
04/05/2016,446.96
05/05/2016,448.53
06/05/2016,460.37
07/05/2016,459.46
08/05/2016,459.44
09/05/2016,461.49
10/05/2016,450.99
11/05/2016,452.11
12/05/2016,454.82
13/05/2016,455.74
14/05/2016,455.75
15/05/2016,457.85
16/05/2016,453.41
17/05/2016,452.75
18/05/2016,453.38
19/05/2016,436.73
20/05/2016,442.95
21/05/2016,443.14
22/05/2016,438.77
23/05/2016,443.73
24/05/2016,445.13
25/05/2016,449.23
26/05/2016,453.82
27/05/2016,473.47
28/05/2016,525.43
29/05/2016,524.08
30/05/2016,532.59
31/05/2016,531.8
01/06/2016,536.42
02/06/2016,538.14
03/06/2016,570.47
04/06/2016,573.45
05/06/2016,574.11
06/06/2016,585.53
07/06/2016,577.86
08/06/2016,583.1
09/06/2016,576.45
10/06/2016,579.13
11/06/2016,611.78
12/06/2016,675.34
13/06/2016,705.62
14/06/2016,685.99
15/06/2016,696.32
16/06/2016,768.24
17/06/2016,747.55
18/06/2016,755.68
19/06/2016,764.04
20/06/2016,727.95
21/06/2016,665.88
22/06/2016,602.89
23/06/2016,625.5
24/06/2016,665.16
25/06/2016,665.33
26/06/2016,630.25
27/06/2016,658.4
28/06/2016,646.3
29/06/2016,639.08
30/06/2016,672.48
01/07/2016,676.52
02/07/2016,703.69
03/07/2016,659.69
04/07/2016,681.63
05/07/2016,668.09
06/07/2016,676.11
07/07/2016,639.76
08/07/2016,664.74
09/07/2016,650.63
10/07/2016,649.96
11/07/2016,649.03
12/07/2016,664.84
13/07/2016,653.93
14/07/2016,659.64
15/07/2016,664.88
16/07/2016,663.54
17/07/2016,679.05
18/07/2016,673.59
19/07/2016,673.84
20/07/2016,666.18
21/07/2016,665.1
22/07/2016,650.82
23/07/2016,654.86
24/07/2016,661.05
25/07/2016,655.14
26/07/2016,651.08
27/07/2016,655.44
28/07/2016,655.63
29/07/2016,656.67
30/07/2016,654.98
31/07/2016,625.88
01/08/2016,607.37
02/08/2016,552.82
03/08/2016,565.26
04/08/2016,578.32
05/08/2016,574.96
06/08/2016,588.42
07/08/2016,592.78
08/08/2016,590.62
09/08/2016,584.76
10/08/2016,592.89
11/08/2016,586.52
12/08/2016,586.03
13/08/2016,585.08
14/08/2016,571.44
15/08/2016,567.2
16/08/2016,576.25
17/08/2016,571.74
18/08/2016,572.5
19/08/2016,573.66
20/08/2016,580.7
21/08/2016,580.69
22/08/2016,584.73
23/08/2016,581.28
24/08/2016,578.0
25/08/2016,575.73
26/08/2016,578.16
27/08/2016,568.67
28/08/2016,573.55
29/08/2016,572.36
30/08/2016,576.0
31/08/2016,572.33
01/09/2016,571.69
02/09/2016,574.15
03/09/2016,598.38
04/09/2016,608.92
05/09/2016,606.03
06/09/2016,611.07
07/09/2016,614.79
08/09/2016,624.95
09/09/2016,621.8
10/09/2016,622.21
11/09/2016,605.81
12/09/2016,606.31
13/09/2016,606.92
14/09/2016,608.22
15/09/2016,605.21
16/09/2016,606.33
17/09/2016,605.29
18/09/2016,608.7
19/09/2016,608.53
20/09/2016,599.47
